State,ICD.Chapter,Year,Deaths,Population,Crude.Rate,GDP,gdp_per_cap,Division,Region,national_crude_rate,ICD.Labels
GA,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2002,286,8508256,3.4,3.27051E+11,38439.29,South Atlantic,South,3.358885186,Blood diseases
GA,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2003,291,8622793,3.4,3.42576E+11,39729.15,South Atlantic,South,3.313233959,Blood diseases
GA,Certain infectious and parasitic diseases,2006,2538,9155813,27.7,4.06016E+11,44345.12,South Atlantic,South,22.45224873,Infectious & parasitic diseases
GA,Certain infectious and parasitic diseases,2007,2535,9349988,27.1,4.19606E+11,44877.74,South Atlantic,South,22.1922558,Infectious & parasitic diseases
GA,Certain infectious and parasitic diseases,2008,2483,9504843,26.1,4.16378E+11,43806.89,South Atlantic,South,22.50357049,Infectious & parasitic diseases
GA,"Endocrine, nutritional and metabolic diseases",2003,2432,8622793,28.2,3.42576E+11,39729.15,South Atlantic,South,34.62263129,Endocrine & nutritional diseases
GA,"Endocrine, nutritional and metabolic diseases",2004,2376,8769252,27.1,3.65E+11,41597.85,South Atlantic,South,33.82520763,Endocrine & nutritional diseases
GA,"Endocrine, nutritional and metabolic diseases",2005,2459,8925922,27.5,3.89538E+11,43641.17,South Atlantic,South,34.90565347,Endocrine & nutritional diseases
GA,Mental and behavioural disorders,2002,1578,8508256,18.5,3.27051E+11,38439.29,South Atlantic,South,19.39607564,Mental health
GA,Mental and behavioural disorders,2003,1843,8622793,21.4,3.42576E+11,39729.15,South Atlantic,South,20.70195026,Mental health
GA,Mental and behavioural disorders,2004,1866,8769252,21.3,3.65E+11,41597.85,South Atlantic,South,21.01191489,Mental health
GA,Mental and behavioural disorders,2005,2113,8925922,23.7,3.89538E+11,43641.17,South Atlantic,South,24.18341313,Mental health
GA,"Congenital malformations, deformations and chromosomal abnormalities",2000,324,8186453,4,3.06E+11,37326.54,South Atlantic,South,3.758769227,Congenital malformalities
GA,Mental and behavioural disorders,2007,2676,9349988,28.6,4.19606E+11,44877.74,South Atlantic,South,29.97033438,Mental health
GA,Mental and behavioural disorders,2008,2909,9504843,30.6,4.16378E+11,43806.89,South Atlantic,South,34.40285297,Mental health
GA,"Congenital malformations, deformations and chromosomal abnormalities",2003,288,8622793,3.3,3.42576E+11,39729.15,South Atlantic,South,3.625547186,Congenital malformalities
GA,"Congenital malformations, deformations and chromosomal abnormalities",2004,325,8769252,3.7,3.65E+11,41597.85,South Atlantic,South,3.58531764,Congenital malformalities
GA,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2000,1053,8186453,12.9,3.06E+11,37326.54,South Atlantic,South,11.32676573,Non-classified natural cuases
GA,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2001,1016,8377038,12.1,3.17476E+11,37898.3,South Atlantic,South,11.34369181,Non-classified natural cuases
GA,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2002,1144,8508256,13.4,3.27051E+11,38439.29,South Atlantic,South,10.42154885,Non-classified natural cuases
GA,Diseases of the nervous system,2006,3035,9155813,33.1,4.06016E+11,44345.12,South Atlantic,South,41.2108842,Nervous system diseases
GA,Diseases of the nervous system,2007,3146,9349988,33.6,4.19606E+11,44877.74,South Atlantic,South,42.15931054,Nervous system diseases
GA,Diseases of the nervous system,2008,3238,9504843,34.1,4.16378E+11,43806.89,South Atlantic,South,44.92262763,Nervous system diseases
GA,Diseases of the circulatory system,1999,23775,8045965,295.5,2.89188E+11,35941.98,South Atlantic,South,342.0077499,Circulatory system diseases
GA,Diseases of the skin and subcutaneous tissue,1999,162,8045965,2,2.89188E+11,35941.98,South Atlantic,South,1.3380357,Skin diseases
GA,Diseases of the skin and subcutaneous tissue,2000,164,8186453,2,3.06E+11,37326.54,South Atlantic,South,1.340926806,Skin diseases
GA,Diseases of the skin and subcutaneous tissue,2001,142,8377038,1.7,3.17476E+11,37898.3,South Atlantic,South,1.32313522,Skin diseases
GA,Diseases of the skin and subcutaneous tissue,2002,178,8508256,2.1,3.27051E+11,38439.29,South Atlantic,South,1.373632013,Skin diseases
GA,Diseases of the skin and subcutaneous tissue,2003,152,8622793,1.8,3.42576E+11,39729.15,South Atlantic,South,1.431331321,Skin diseases
GA,Diseases of the skin and subcutaneous tissue,2004,209,8769252,2.4,3.65E+11,41597.85,South Atlantic,South,1.436232742,Skin diseases
GA,Diseases of the skin and subcutaneous tissue,2005,149,8925922,1.7,3.89538E+11,43641.17,South Atlantic,South,1.437656435,Skin diseases
GA,Diseases of the skin and subcutaneous tissue,2006,151,9155813,1.6,4.06016E+11,44345.12,South Atlantic,South,1.299970169,Skin diseases
GA,Diseases of the respiratory system,2003,6430,8622793,74.6,3.42576E+11,39729.15,South Atlantic,South,81.32662818,Respiratory system diseases
GA,Diseases of the respiratory system,2004,6075,8769252,69.3,3.65E+11,41597.85,South Atlantic,South,77.55768135,Respiratory system diseases
GA,Diseases of the respiratory system,2005,6450,8925922,72.3,3.89538E+11,43641.17,South Atlantic,South,81.10542718,Respiratory system diseases
GA,Diseases of the respiratory system,2006,6400,9155813,69.9,4.06016E+11,44345.12,South Atlantic,South,75.96389398,Respiratory system diseases
GA,Diseases of the digestive system,1999,2177,8045965,27.1,2.89188E+11,35941.98,South Atlantic,South,29.70038349,Digestive system diseases
GA,External causes of morbidity and mortality,2004,5491,8769252,62.6,3.65E+11,41597.85,South Atlantic,South,58.08194085,Non-natural causes
GA,External causes of morbidity and mortality,2005,5537,8925922,62,3.89538E+11,43641.17,South Atlantic,South,59.69410876,Non-natural causes
GA,External causes of morbidity and mortality,2006,5725,9155813,62.5,4.06016E+11,44345.12,South Atlantic,South,60.85731401,Non-natural causes
GA,External causes of morbidity and mortality,2007,6000,9349988,64.2,4.19606E+11,44877.74,South Atlantic,South,61.43984942,Non-natural causes
GA,External causes of morbidity and mortality,2008,5656,9504843,59.5,4.16378E+11,43806.89,South Atlantic,South,60.44710535,Non-natural causes
GA,Neoplasms,1999,13519,8045965,168,2.89188E+11,35941.98,South Atlantic,South,201.7863607,Neoplasms
GA,Neoplasms,2000,14059,8186453,171.7,3.06E+11,37326.54,South Atlantic,South,201.3478652,Neoplasms
GA,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2004,323,8769252,3.7,3.65E+11,41597.85,South Atlantic,South,3.223388173,Blood diseases
GA,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2005,302,8925922,3.4,3.89538E+11,43641.17,South Atlantic,South,3.245502971,Blood diseases
GA,Neoplasms,2003,14370,8622793,166.7,3.42576E+11,39729.15,South Atlantic,South,196.6388834,Neoplasms
GA,Neoplasms,2004,14632,8769252,166.9,3.65E+11,41597.85,South Atlantic,South,193.8038703,Neoplasms
GA,Neoplasms,2005,14685,8925922,164.5,3.89538E+11,43641.17,South Atlantic,South,193.9051823,Neoplasms
GA,"Endocrine, nutritional and metabolic diseases",2006,2368,9155813,25.9,4.06016E+11,44345.12,South Atlantic,South,33.2475465,Endocrine & nutritional diseases
GA,"Endocrine, nutritional and metabolic diseases",2007,2287,9349988,24.5,4.19606E+11,44877.74,South Atlantic,South,32.87441596,Endocrine & nutritional diseases
GA,"Endocrine, nutritional and metabolic diseases",2008,2174,9504843,22.9,4.16378E+11,43806.89,South Atlantic,South,32.66293025,Endocrine & nutritional diseases
GA,Certain conditions originating in the perinatal period,2003,641,8622793,7.4,3.42576E+11,39729.15,South Atlantic,South,4.956086465,Perinatal conditions
GA,Certain conditions originating in the perinatal period,2004,646,8769252,7.4,3.65E+11,41597.85,South Atlantic,South,4.854078836,Perinatal conditions
GA,Certain conditions originating in the perinatal period,2005,618,8925922,6.9,3.89538E+11,43641.17,South Atlantic,South,4.923242907,Perinatal conditions
GA,Certain conditions originating in the perinatal period,2006,632,9155813,6.9,4.06016E+11,44345.12,South Atlantic,South,4.840138166,Perinatal conditions
GA,Certain conditions originating in the perinatal period,2007,615,9349988,6.6,4.19606E+11,44877.74,South Atlantic,South,4.846443416,Perinatal conditions
GA,Certain conditions originating in the perinatal period,2008,603,9504843,6.3,4.16378E+11,43806.89,South Atlantic,South,4.581807454,Perinatal conditions
GA,"Congenital malformations, deformations and chromosomal abnormalities",2005,318,8925922,3.6,3.89538E+11,43641.17,South Atlantic,South,3.522644764,Congenital malformalities
GA,"Congenital malformations, deformations and chromosomal abnormalities",2006,327,9155813,3.6,4.06016E+11,44345.12,South Atlantic,South,3.515317077,Congenital malformalities
GA,"Congenital malformations, deformations and chromosomal abnormalities",2007,317,9349988,3.4,4.19606E+11,44877.74,South Atlantic,South,3.459468925,Congenital malformalities
GA,"Congenital malformations, deformations and chromosomal abnormalities",2008,295,9504843,3.1,4.16378E+11,43806.89,South Atlantic,South,3.383164795,Congenital malformalities
GA,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2004,1341,8769252,15.3,3.65E+11,41597.85,South Atlantic,South,10.28874826,Non-classified natural cuases
GA,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2005,1415,8925922,15.9,3.89538E+11,43641.17,South Atlantic,South,10.82815656,Non-classified natural cuases
GA,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2006,1806,9155813,19.7,4.06016E+11,44345.12,South Atlantic,South,10.63241818,Non-classified natural cuases
GA,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2007,1792,9349988,19.2,4.19606E+11,44877.74,South Atlantic,South,11.12102572,Non-classified natural cuases
GA,Diseases of the musculoskeletal system and connective tissue,1999,343,8045965,4.3,2.89188E+11,35941.98,South Atlantic,South,4.783182327,Musculoskeletal system diseases
GA,Diseases of the musculoskeletal system and connective tissue,2000,359,8186453,4.4,3.06E+11,37326.54,South Atlantic,South,4.890877258,Musculoskeletal system diseases
GA,Diseases of the musculoskeletal system and connective tissue,2001,372,8377038,4.4,3.17476E+11,37898.3,South Atlantic,South,4.932818033,Musculoskeletal system diseases
GA,"Endocrine, nutritional and metabolic diseases",2010,2861,9687653,29.5,4.18091E+11,43157.13,South Atlantic,South,32.02993658,Endocrine & nutritional diseases
GA,Diseases of the musculoskeletal system and connective tissue,2003,371,8622793,4.3,3.42576E+11,39729.15,South Atlantic,South,4.994348086,Musculoskeletal system diseases
GA,Diseases of the musculoskeletal system and connective tissue,2004,399,8769252,4.5,3.65E+11,41597.85,South Atlantic,South,4.878327031,Musculoskeletal system diseases
GA,Diseases of the musculoskeletal system and connective tissue,2005,374,8925922,4.2,3.89538E+11,43641.17,South Atlantic,South,4.878913756,Musculoskeletal system diseases
GA,External causes of morbidity and mortality,1999,4757,8045965,59.1,2.89188E+11,35941.98,South Atlantic,South,54.1531354,Non-natural causes
GA,External causes of morbidity and mortality,2000,4909,8186453,60,3.06E+11,37326.54,South Atlantic,South,53.75132382,Non-natural causes
GA,External causes of morbidity and mortality,2001,5239,8377038,62.5,3.17476E+11,37898.3,South Atlantic,South,55.15442901,Non-natural causes
GA,Diseases of the musculoskeletal system and connective tissue,2010,346,9687653,3.6,4.18091E+11,43157.13,South Atlantic,South,4.315204063,Musculoskeletal system diseases
GA,Diseases of the genitourinary system,2007,2138,9349988,22.9,4.19606E+11,44877.74,South Atlantic,South,21.49279308,Genitourinary diseases
GA,Diseases of the genitourinary system,2008,2059,9504843,21.7,4.16378E+11,43806.89,South Atlantic,South,20.76003047,Genitourinary diseases
GA,Diseases of the genitourinary system,2009,2280,9620846,23.7,4.09591E+11,42573.26,South Atlantic,South,20.71183079,Genitourinary diseases
GA,Diseases of the genitourinary system,2010,2284,9687653,23.6,4.18091E+11,43157.13,South Atlantic,South,21.27188636,Genitourinary diseases
GA,External causes of morbidity and mortality,2003,5447,8622793,63.2,3.42576E+11,39729.15,South Atlantic,South,57.51549028,Non-natural causes
GA,Neoplasms,2010,15788,9687653,163,4.18091E+11,43157.13,South Atlantic,South,190.985756,Neoplasms
GA,Diseases of the nervous system,2001,2509,8377038,30,3.17476E+11,37898.3,South Atlantic,South,33.87175982,Nervous system diseases
GA,Diseases of the nervous system,2002,2542,8508256,29.9,3.27051E+11,38439.29,South Atlantic,South,35.83274432,Nervous system diseases
GA,Mental and behavioural disorders,2009,3079,9620846,32,4.09591E+11,42573.26,South Atlantic,South,34.63228819,Mental health
GA,Mental and behavioural disorders,2010,3652,9687653,37.7,4.18091E+11,43157.13,South Atlantic,South,39.13287323,Mental health
GA,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2006,271,9155813,3,4.06016E+11,44345.12,South Atlantic,South,2.964347781,Blood diseases
GA,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2007,295,9349988,3.2,4.19606E+11,44877.74,South Atlantic,South,3.235056586,Blood diseases
GA,Certain infectious and parasitic diseases,2009,2590,9620846,26.9,4.09591E+11,42573.26,South Atlantic,South,22.67420325,Infectious & parasitic diseases
GA,Neoplasms,2006,14840,9155813,162.1,4.06016E+11,44345.12,South Atlantic,South,192.3755511,Neoplasms
GA,Neoplasms,2007,15348,9349988,164.1,4.19606E+11,44877.74,South Atlantic,South,191.5734448,Neoplasms
GA,"Endocrine, nutritional and metabolic diseases",2009,2272,9620846,23.6,4.09591E+11,42573.26,South Atlantic,South,31.94038258,Endocrine & nutritional diseases
GA,Mental and behavioural disorders,2006,2632,9155813,28.7,4.06016E+11,44345.12,South Atlantic,South,30.75307563,Mental health
GA,Diseases of the nervous system,1999,1969,8045965,24.5,2.89188E+11,35941.98,South Atlantic,South,30.13078748,Nervous system diseases
GA,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2009,312,9620846,3.2,4.09591E+11,42573.26,South Atlantic,South,3.143707642,Blood diseases
GA,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2010,328,9687653,3.4,4.18091E+11,43157.13,South Atlantic,South,3.165713767,Blood diseases
GA,Diseases of the nervous system,2000,2260,8186453,27.6,3.06E+11,37326.54,South Atlantic,South,32.34076597,Nervous system diseases
GA,Certain conditions originating in the perinatal period,2010,416,9687653,4.3,4.18091E+11,43157.13,South Atlantic,South,3.928153935,Perinatal conditions
GA,Diseases of the skin and subcutaneous tissue,2010,123,9687653,1.3,4.18091E+11,43157.13,South Atlantic,South,1.303384098,Skin diseases
GA,Diseases of the nervous system,2005,2941,8925922,32.9,3.89538E+11,43641.17,South Atlantic,South,40.84812847,Nervous system diseases
GA,Certain conditions originating in the perinatal period,2009,558,9620846,5.8,4.09591E+11,42573.26,South Atlantic,South,4.275494549,Perinatal conditions
